00_025,-0.87593978793885
7
00_001,-0.159395868931973
00_019,0.24894338676156513
00_013,0.09638116099660532
00_002,0.18961791824497987
00_008,0.05688415274414094
00_020,-0.34813209727956296
00_014,0.08240840609201272
00_032,-0.07703155589767863
00_026,0.13028003898001272
00_021,-0.001452600432321871
00_003,0.08887109171269314
00_009,0.15003705654290722
00_015,-0.04411917360412798
00_033,-0.7474589228896369
00_027,0.1017876599439489
00_022,0.0982212425262079
00_004,0.3739268824180825
00_016,0.2633683676386054
00_010,-0.024951520848862874
00_034,-0.23540810393298628
00_028,-0.1198486327776378
00_023,0.24048607772936237
00_005,-0.11563944818577054
00_011,-0.16824159143751727
00_017,-0.17208466937861022
00_035,0.11505040356560192
00_029,-0.17407217155499244
00_024,0.19978831016953924
00_012,-0.010572838995345224
00_006,-0.13970811030189867
00_018,-0.003018180552380789
00_030,0.24025825008161772
00_036,-0.20448820193033446
00_037,0.44355875487099117
00_049,-0.21752757714813598
00_055,0.0714135867140201
00_043,-0.28012753089557374
00_067,-0.1737860450518771
00_061,-0.6536834454166158
00_038,-0.04820598140815613
00_050,0.13946644968901656
00_044,-0.052575865495652296
00_056,0.0413060510937272
00_068,-0.037530686867146335
00_062,-0.19698392487462968
00_039,-0.07443152254353924
00_045,0.11276883599044674
00_051,-0.3342464950235218
00_069,-0.27392587815598546
00_057,-0.31048682886100365
00_063,0.04600378515540704
00_040,0.33896998668934897
00_052,-0.1320635323256516
00_070,-0.14043029635463333
00_046,-0.12995605844617697
00_058,0.3244614772640816
00_064,-0.08401172031363058
00_041,0.37489539243380665
00_053,-0.009194670852761488
00_071,0.33693240306904304
00_059,-0.11124847580495123
00_047,-0.21983779677973292
00_065,0.07353348014252414
00_042,-0.3218466098889843
00_072,-0.16668841487228891
00_054,-0.5694017488923195
00_048,0.13947883783778225
00_060,0.0012912892306895518
00_066,0.17822392553628508
00_085,0.29291958840317645
00_079,0.4575245090850817
00_073,0.03488094060762592
00_091,0.26695072983611323
00_097,-0.16099359070731079
00_103,-0.13253357517074393
00_080,-0.014869264989569864
00_074,0.04833319538748504
00_086,0.16331385357221562
00_092,-0.2598265731924938
00_098,0.1664982402287558
00_104,-0.052678814900906756
00_075,0.1751140281418202
00_081,-0.06687962858692953
00_093,0.10124315878132406
00_105,-0.24356900136054116
00_087,0.01607977195504562
00_099,0.07518321171495224
00_076,-0.12315011109590102
00_082,0.12819008426492184
00_094,0.030691947288512544
00_106,-0.21552884239555792
00_088,-0.4130803159925749
00_100,-0.3551438679948873
00_077,-0.2934433502850027
00_083,-0.2094944291668983
00_095,-0.5005395149442309
00_107,-0.027885537155368567
00_089,0.08363288556497273
00_101,0.13142470500327985
00_078,-0.4263637819197472
00_084,0.19701787639079016
00_096,-0.14436377993574934
00_108,-0.04793447242243065
00_090,-0.09696606189891477
00_102,-0.1739448544991733
00_109,-0.24646840244306634
00_115,-0.045174820188503606
00_121,-0.20537668734989345
00_127,0.26187534418274694
00_110,-0.8848763861761988
00_116,0.08647670986092992
00_122,-0.2978583772329826
00_128,-0.2763704563960361
00_111,-0.25818377141886506
00_117,-0.06297861998244714
00_123,-0.45507610766891227
00_112,-0.1762657069769904
00_118,-1.0513725894995383
00_124,0.28349114071175807
00_113,0.057292622996721665
00_119,0.2539801883338566
00_125,0.03126572249932069
00_114,0.20571259254121466
00_120,-0.2585240724446578
00_126,-0.20989542891077662
01_009,-0.16058337173105852
01_007,-0.2740033976875538
01_003,0.1312236744694506
01_001,0.028862496303363683
01_011,0.1443030504478523
01_005,-0.32684002746070306
01_002,0.059749053851447465
01_008,0.09244688499769593
01_004,0.175616468474467
01_012,-0.7488880318597626
01_010,-0.26800258243021147
01_006,0.036799090997922446
01_019,0.0031591586773606073
01_013,-0.11649910448661727
01_017,0.13463441834237866
01_015,-0.3515271487915914
01_021,-0.27324296593333464
01_023,-0.13361713957536692
01_018,-0.1878549519427004
01_014,-0.23081009573417033
01_020,0.32220329262838765
01_022,-0.23763652606621966
01_016,0.12798731996352897
01_024,0.056221324603026424
