2006-09-21,250.38
2006-09-22,248.256
2006-09-23,246.098
2006-09-24,243.918
2006-09-25,241.764
2006-09-26,239.61
2006-09-27,234.5
2006-09-28,230.998
2006-09-29,228.011
2006-09-30,225.504
2006-10-01,223.351
2006-10-02,221.486
2006-10-03,219.824
2006-10-04,218.257
2006-10-05,216.693
2006-10-06,215.2
2006-10-07,213.74
2006-10-08,212.291
2006-10-09,210.819
2006-10-10,209.323
2006-10-11,207.787
2006-10-12,206.248
2006-10-13,204.672
2006-10-14,203.062
2006-10-15,201.485
2006-10-16,199.869
2006-10-17,198.254
2006-10-18,196.669
2006-10-19,195.102
2006-10-20,193.544
2006-10-21,191.953
2006-10-22,190.381
2006-10-23,188.84
2006-10-24,187.299
2006-10-25,185.779
2006-10-26,184.309
2006-10-27,182.845
2006-10-28,181.397
2006-10-29,180.409
2006-10-30,179.418
2006-10-31,178.402
2006-11-01,177.844
2006-11-02,177.785
2006-11-03,178.354
2006-11-04,179.451
2006-11-05,180.896
2006-11-06,182.577
2006-11-07,184.364
2006-11-08,186.109
2006-11-09,187.803
2006-11-10,189.408
2006-11-11,190.885
2006-11-12,192.448
2006-11-13,196.141
2006-11-14,204.499
2006-11-15,218.345
2006-11-16,236.477
2006-11-17,255.415
2006-11-18,272.724
2006-11-19,286.937
2006-11-20,297.461
2006-11-21,304.369
2006-11-22,307.999
2006-11-23,308.891
2006-11-24,307.642
2006-11-25,304.766
2006-11-26,300.755
2006-11-27,296.001
2006-11-28,290.79
2006-11-29,285.382
2006-11-30,279.928
2006-12-01,274.56
2006-12-02,269.349
2006-12-03,264.373
2006-12-04,259.659
2006-12-05,255.217
2006-12-06,251.152
2006-12-07,250.502
2006-12-08,254.582
2006-12-09,262.808
2006-12-10,276.056
2006-12-11,291.604
2006-12-12,307.897
2006-12-13,324.416
2006-12-14,339.355
2006-12-15,351.064
2006-12-16,360.064
2006-12-17,370.92
2006-12-18,403.249
2006-12-19,451.993
2006-12-20,494.149
2006-12-21,520.465
2006-12-22,529.945
2006-12-23,525.797
2006-12-24,512.527
2006-12-25,493.966
2006-12-26,472.781
2006-12-27,451.807
2006-12-28,436.265
2006-12-29,430.271
2006-12-30,430.657
2006-12-31,432.255
2007-01-01,432.078
2007-01-02,428.983
2007-01-03,422.88
2007-01-04,414.233
2007-01-05,403.725
2007-01-06,392.088
2007-01-07,379.968
2007-01-08,367.847
2007-01-09,356.063
2007-01-10,344.767
2007-01-11,334.051
2007-01-12,324.284
2007-01-13,316.866
2007-01-14,316.073
2007-01-15,323.445
2007-01-16,334.748
2007-01-17,345.922
2007-01-18,354.512
2007-01-19,360.111
2007-01-20,362.531
2007-01-21,363.727
2007-01-22,367.372
2007-01-23,375.557
2007-01-24,386.006
2007-01-25,394.39
2007-01-26,398.903
2007-01-27,399.361
2007-01-28,396.311
2007-01-29,390.527
2007-01-30,382.904
2007-01-31,375.073
2007-02-01,370.198
2007-02-02,369.441
2007-02-03,371.347
2007-02-04,378.038
2007-02-05,406.464
2007-02-06,445.395
2007-02-07,490.642
2007-02-08,553.357
2007-02-09,603.24
2007-02-10,630.151
2007-02-11,637.587
2007-02-12,631.749
2007-02-13,617.983
2007-02-14,600.16
2007-02-15,580.787
2007-02-16,561.556
2007-02-17,543.778
2007-02-18,527.952
2007-02-19,514.007
2007-02-20,501.615
2007-02-21,490.59
2007-02-22,480.771
2007-02-23,471.976
2007-02-24,464.144
2007-02-25,457.15
2007-02-26,451.043
2007-02-27,445.843
2007-02-28,441.601
2007-03-01,438.382
2007-03-02,436.032
2007-03-03,434.451
2007-03-04,433.555
2007-03-05,433.18
2007-03-06,433.14
2007-03-07,433.333
2007-03-08,433.669
2007-03-09,434.099
2007-03-10,434.43
2007-03-11,434.773
2007-03-12,435.088
2007-03-13,435.287
2007-03-14,435.459
2007-03-15,435.531
2007-03-16,435.692
2007-03-17,436.218
2007-03-18,437.213
2007-03-19,438.664
2007-03-20,440.463
2007-03-21,442.452
2007-03-22,444.426
2007-03-23,446.309
2007-03-24,448.014
2007-03-25,450.221
2007-03-26,452.994
2007-03-27,468.16
2007-03-28,529.891
2007-03-29,610.598
2007-03-30,683.959
2007-03-31,787.138
2007-04-01,931.79
2007-04-02,1099.16
2007-04-03,1323.31
2007-04-04,1576.38
2007-04-05,1779.91
2007-04-06,1884.59
2007-04-07,1896.8
2007-04-08,1852.73
2007-04-09,1786.74
2007-04-10,1723.29
2007-04-11,1719.97
2007-04-12,1924.33
2007-04-13,2319.18
2007-04-14,2734.68
2007-04-15,3242.41
2007-04-16,3639.57
2007-04-17,3712.8
2007-04-18,3484.11
2007-04-19,3096.4
2007-04-20,2659.75
2007-04-21,2250.86
2007-04-22,1905.08
2007-04-23,1623.99
2007-04-24,1398.06
2007-04-25,1216.65
2007-04-26,1072.22
2007-04-27,958.474
2007-04-28,869.86
2007-04-29,800.603
2007-04-30,749.434
2007-05-01,706.421
2007-05-02,673.769
2007-05-03,648.694
2007-05-04,629.387
2007-05-05,614.525
2007-05-06,603.131
2007-05-07,594.22
2007-05-08,587.351
2007-05-09,582.499
2007-05-10,578.596
2007-05-11,575.341
2007-05-12,572.624
2007-05-13,570.449
2007-05-14,568.259
2007-05-15,566.374
2007-05-16,565.335
2007-05-17,565.055
2007-05-18,564.875
2007-05-19,564.671
2007-05-20,564.34
2007-05-21,563.452
2007-05-22,562.508
2007-05-23,561.464
2007-05-24,560.033
2007-05-25,558.648
2007-05-26,556.883
2007-05-27,554.634
2007-05-28,551.98
2007-05-29,549.194
2007-05-30,546.141
2007-05-31,542.897
2007-06-01,539.646
2007-06-02,536.401
2007-06-03,532.858
2007-06-04,528.994
2007-06-05,525.055
2007-06-06,521.162
2007-06-07,517.655
2007-06-08,514.55
2007-06-09,511.556
2007-06-10,508.705
2007-06-11,505.18
2007-06-12,501.661
2007-06-13,497.939
