00_001,-0.09354375512040214
00_006,-0.1813759798877137
00_002,0.22157672804913175
00_005,-0.4925950547834457
00_003,0.08902489669223979
00_004,-0.09760786443291591
00_009,-0.20598129916943075
00_007,-0.011772990863413435
00_012,0.07999417924424979
00_011,0.3930489562632362
00_010,0.12760774546812625
00_008,-0.05887666767892075
00_013,-0.4462269544558044
00_014,0.3417380050919868
00_016,-0.3635568248221912
00_015,-0.026866699054751475
01_006,0.24368793453786997
01_001,0.017573085104965913
01_004,-0.33449911650722974
01_002,0.15894036525208455
01_005,0.39329366560407186
01_003,0.03269914535531415
01_008,0.36126226491984914
01_007,0.011384290459105939
02_003,0.2592975372776787
02_002,0.3704243356756516
02_004,0.06402236178840315
02_005,0.09476735311005002
02_006,0.14245637319412197
02_001,0.04983556800434319
02_007,0.3186838553921628
03_006,0.15137473219274888
03_004,0.20792062458288596
03_003,0.337768198503015
03_001,0.35048576554832966
03_002,-0.03276611250746608
03_005,0.3468231431791048
03_008,0.4184565867282527
03_007,0.2376877935832552
04_004,0.06079338059430339
04_006,0.3127044760847896
04_003,0.48122651770192937
04_005,0.44865335562199116
04_001,0.3694433574581464
04_002,0.3269012709457251
04_007,0.17287647249448657
04_008,0.09052107308665036
05_002,0.38892569587365233
05_005,0.3901267456384986
05_003,0.33556903735953325
05_006,0.34096261826290974
05_001,0.32859147965460567
05_004,0.4018827541598936
05_007,0.3535912666255081
05_008,0.41007675375440744
06_002,0.47054028679268367
06_006,0.442401573139681
06_004,0.4034844177669926
06_003,0.400516186535114
06_001,0.4000013945279248
06_005,0.4027678712381395
06_008,0.4082333478033636
06_007,0.41092923865126707
